[2026-02-05 15:07:07.943] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:07.960] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:07.976] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:07.993] JS Event: PERF:SELECT:selection:16.80ms
[2026-02-05 15:07:08.009] JS Event: PERF:SELECT:selection:14.90ms
[2026-02-05 15:07:08.025] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:09.658] JS Event: PERF:SELECT:selection:14.70ms
[2026-02-05 15:07:13.411] JS Event: PERF:SELECT:selection:0.80ms
[2026-02-05 15:07:13.445] JS Event: PERF:SELECT:selection:8.80ms
[2026-02-05 15:07:13.513] JS Event: PERF:SELECT:selection:16.30ms
[2026-02-05 15:07:13.529] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:13.546] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:13.562] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:13.579] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:13.595] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:13.612] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:13.629] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:13.646] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:13.662] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:13.679] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:13.696] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:13.712] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:13.728] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:13.762] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:13.779] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:14.195] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:15.919] JS Event: PERF:SELECT:selection:5.30ms
[2026-02-05 15:07:15.989] JS Event: PERF:SELECT:selection:4.10ms
[2026-02-05 15:07:16.024] JS Event: PERF:SELECT:selection:5.60ms
[2026-02-05 15:07:16.041] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:16.055] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:16.072] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:16.089] JS Event: PERF:SELECT:selection:8.90ms
[2026-02-05 15:07:16.116] JS Event: PERF:SELECT:selection:15.10ms
[2026-02-05 15:07:16.131] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:16.149] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:16.164] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:16.180] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:16.715] JS Event: PERF:SELECT:selection:2.00ms
[2026-02-05 15:07:17.771] JS Event: PERF:SELECT:selection:5.30ms
[2026-02-05 15:07:17.855] JS Event: PERF:SELECT:selection:3.70ms
[2026-02-05 15:07:17.890] JS Event: PERF:SELECT:selection:5.70ms
[2026-02-05 15:07:17.921] JS Event: PERF:SELECT:selection:3.80ms
[2026-02-05 15:07:17.956] JS Event: PERF:SELECT:selection:4.30ms
[2026-02-05 15:07:18.000] JS Event: PERF:SELECT:selection:14.20ms
[2026-02-05 15:07:18.018] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:18.033] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:18.049] JS Event: PERF:SELECT:selection:14.30ms
[2026-02-05 15:07:18.065] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:18.083] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:18.099] JS Event: PERF:SELECT:selection:13.70ms
[2026-02-05 15:07:18.114] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:18.531] JS Event: PERF:SELECT:selection:3.00ms
[2026-02-05 15:07:19.655] JS Event: PERF:SELECT:selection:5.10ms
[2026-02-05 15:07:19.723] JS Event: PERF:SELECT:selection:4.80ms
[2026-02-05 15:07:19.739] JS Event: PERF:SELECT:selection:16.40ms
[2026-02-05 15:07:19.756] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:19.766] JS Event: PERF:SELECT:selection:9.50ms
[2026-02-05 15:07:19.801] JS Event: PERF:SELECT:selection:16.30ms
[2026-02-05 15:07:19.817] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:19.834] JS Event: PERF:SELECT:selection:16.30ms
[2026-02-05 15:07:19.851] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:19.867] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:19.884] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:19.901] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:19.917] JS Event: PERF:SELECT:selection:14.60ms
[2026-02-05 15:07:19.967] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:20.233] JS Event: PERF:SELECT:selection:3.90ms
[2026-02-05 15:07:20.973] JS Event: PERF:SELECT:selection:5.30ms
[2026-02-05 15:07:21.042] JS Event: PERF:SELECT:selection:4.80ms
[2026-02-05 15:07:21.058] JS Event: PERF:SELECT:selection:17.80ms
[2026-02-05 15:07:21.074] JS Event: PERF:SELECT:selection:15.00ms
[2026-02-05 15:07:21.090] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:21.107] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:21.124] JS Event: PERF:SELECT:selection:16.40ms
[2026-02-05 15:07:21.137] JS Event: PERF:SELECT:selection:10.20ms
[2026-02-05 15:07:21.151] JS Event: PERF:SELECT:selection:16.40ms
[2026-02-05 15:07:21.168] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:21.185] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:21.209] JS Event: PERF:SELECT:selection:16.50ms
[2026-02-05 15:07:21.219] JS Event: PERF:SELECT:selection:14.70ms
[2026-02-05 15:07:21.241] JS Event: PERF:SELECT:selection:14.10ms
[2026-02-05 15:07:21.257] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:21.270] JS Event: PERF:SELECT:selection:14.90ms
[2026-02-05 15:07:21.285] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:21.901] JS Event: PERF:SELECT:selection:5.90ms
[2026-02-05 15:07:22.708] JS Event: PERF:SELECT:selection:6.00ms
[2026-02-05 15:07:22.820] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:22.836] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:22.852] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:22.869] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:22.886] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:22.903] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:22.919] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:22.936] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:22.953] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:22.970] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:22.986] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:23.002] JS Event: PERF:SELECT:selection:14.70ms
[2026-02-05 15:07:23.019] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:23.035] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:23.635] JS Event: PERF:SELECT:selection:10.30ms
[2026-02-05 15:07:24.426] JS Event: PERF:SELECT:selection:6.40ms
[2026-02-05 15:07:24.478] JS Event: PERF:SELECT:selection:5.10ms
[2026-02-05 15:07:24.495] JS Event: PERF:SELECT:selection:16.80ms
[2026-02-05 15:07:24.510] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:24.525] JS Event: PERF:SELECT:selection:14.60ms
[2026-02-05 15:07:24.537] JS Event: PERF:SELECT:selection:11.20ms
[2026-02-05 15:07:24.553] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:24.570] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:24.587] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:24.605] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:24.621] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:24.637] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:24.654] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:24.670] JS Event: PERF:SELECT:selection:14.70ms
[2026-02-05 15:07:24.687] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:24.704] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:24.720] JS Event: PERF:SELECT:selection:15.20ms
[2026-02-05 15:07:24.736] JS Event: PERF:SELECT:selection:14.90ms
[2026-02-05 15:07:25.253] JS Event: PERF:SELECT:selection:14.50ms
[2026-02-05 15:07:26.010] JS Event: PERF:SELECT:selection:5.60ms
[2026-02-05 15:07:26.065] JS Event: PERF:SELECT:selection:4.50ms
[2026-02-05 15:07:26.093] JS Event: PERF:SELECT:selection:3.90ms
[2026-02-05 15:07:26.122] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:26.138] JS Event: PERF:SELECT:selection:15.20ms
[2026-02-05 15:07:26.155] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:26.171] JS Event: PERF:SELECT:selection:16.30ms
[2026-02-05 15:07:26.188] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:26.204] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:26.237] JS Event: PERF:SELECT:selection:14.60ms
[2026-02-05 15:07:26.672] JS Event: PERF:SELECT:selection:0.70ms
[2026-02-05 15:07:27.477] JS Event: PERF:SELECT:selection:5.50ms
[2026-02-05 15:07:27.547] JS Event: PERF:SELECT:selection:4.70ms
[2026-02-05 15:07:27.574] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:27.593] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:27.606] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:27.623] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:27.639] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:27.658] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:27.673] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:27.689] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:27.706] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:27.722] JS Event: PERF:SELECT:selection:14.80ms
[2026-02-05 15:07:27.739] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:27.756] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:27.772] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:27.789] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:27.805] JS Event: PERF:SELECT:selection:14.80ms
[2026-02-05 15:07:28.256] JS Event: PERF:SELECT:selection:2.90ms
[2026-02-05 15:07:29.939] JS Event: PERF:SELECT:selection:0.50ms
[2026-02-05 15:07:30.007] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:30.025] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:30.041] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:30.057] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:30.074] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:30.092] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:30.108] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:30.126] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:30.141] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:30.157] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:30.177] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:30.191] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:30.207] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:30.623] JS Event: PERF:SELECT:selection:12.10ms
